% Model,Untitled.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3,0.7,-2.14E+09,-1625.236931,-1216.758327,0.914052647,211.6702929,1.46E+13,6.77E+07,-2.07E+09,190,380,-111.2406884,249.4321162,-5932.470368,175.1375292,7863.039053,6.138215846,-109.7121578,181.7340933,-1605.546257,176.6236048,2236.517772,52.81606721,-110.3477828,-31.05030373,-948.9538326,175.941354,1326.899403,59.49851803
0.3,0.8,-2.33E+09,-1700.101857,-1259.440044,0.938265508,223.3404007,1.59E+13,5.62E+07,-2.27E+09,190,380,-109.7276668,635.3014485,-8460.675251,208.71361,12295.15197,3.183366323,-107.4022009,342.917554,-2065.791187,209.2424907,3089.722905,47.24685769,-107.920515,39.47842584,-1193.443222,208.2729598,1781.965352,51.20262386
0.4,0,-1.16E+09,-1283.474105,-1035.47831,0.836312318,185.9624355,9.08E+12,9.29E+07,-1.07E+09,190,380,-93.07066758,19.67066292,-1793.183312,113.5134019,2209.343378,48.36157297,-91.45004736,14.79405805,-682.7484255,111.1626768,870.3442408,49.07989512,-92.30275181,-56.69435421,-455.0239277,110.839058,564.2006245,59.42129344
0.4,0.1,-1.24E+09,-1326.444732,-1058.174025,0.847241373,192.397546,9.70E+12,9.04E+07,-1.15E+09,190,380,-95.78858681,28.70932275,-2004.164778,118.9250183,2489.551523,49.90979239,-94.2637021,23.31942772,-745.0448191,116.6296671,954.3077333,50.80242087,-95.09148582,-57.49575729,-492.5352028,116.2187912,616.1684958,60.57328056
0.4,0.2,-1.32E+09,-1372.071017,-1082.445918,0.859055192,199.2614153,1.04E+13,8.74E+07,-1.23E+09,190,380,-98.52574251,41.43844952,-2274.212068,125.234476,2853.995445,51.47160336,-97.11344384,35.31264541,-821.6838458,123.0046577,1058.844523,52.49469715,-97.90799243,-57.83174447,-538.1158291,122.48574,680.7886428,61.65881134
0.4,0.3,-1.41E+09,-1420.499727,-1108.449714,0.871806722,206.6270712,1.11E+13,8.39E+07,-1.32E+09,190,380,-101.2010952,59.82227286,-2630.561481,132.7887667,3344.353802,52.86726088,-99.92405824,52.61594649,-918.1987027,130.6406902,1192.571895,53.99146525,-100.6753748,-57.4050432,-594.7360264,129.9869199,763.353852,62.60233644
0.4,0.4,-1.51E+09,-1471.818753,-1136.345722,0.88556026,214.5594648,1.19E+13,7.97E+07,-1.43E+09,190,380,-103.6682224,87.19913948,-3118.147463,142.1384575,4031.605052,53.49098964,-102.5476261,78.33555797,-1042.957705,140.0865021,1368.903187,53.66338356,-103.2450516,-56.10845107,-666.7908145,139.2637901,872.1885669,63.02415328
0.4,0.5,-1.61E+09,-1526.011624,-1166.29502,0.900396655,223.1368329,1.28E+13,7.49E+07,-1.54E+09,190,380,-105.6624312,129.4417065,-3813.966308,154.1831747,5042.459811,51.9350616,-104.7269564,117.9225935,-1209.167351,152.2553302,1609.739665,52.60001978,-105.3608814,-53.45750951,-761.038127,151.2241374,1021.050314,61.81854907
0.5,0,-1.15E+09,-1276.494824,-1035.528798,0.83689288,231.5650555,8.98E+12,9.43E+07,-1.06E+09,190,380,-91.60995168,41.55265997,-2093.509382,116.494735,2628.159448,47.1082943,-90.04715112,35.47283189,-759.1580812,114.1005843,982.4531697,47.97145754,-90.87923101,-53.62714908,-501.492553,113.7524769,635.3290505,57.18011413
0.5,0.1,-1.22E+09,-1318.345395,-1058.098514,0.847779501,239.4785745,9.58E+12,9.21E+07,-1.13E+09,190,380,-94.03949165,54.99989161,-2360.072835,122.5617178,2992.809689,48.47728859,-92.57725548,48.16791442,-832.6112613,120.2196753,1084.113652,49.43895613,-93.39266939,-53.6180545,-545.3062902,119.7891032,698.608024,58.16771328
0.5,0.2,-1.30E+09,-1362.618175,-1082.212173,0.859537653,247.9484902,1.02E+13,8.96E+07,-1.21E+09,190,380,-96.41129496,73.47852072,-2701.175125,129.7072004,3468.021832,49.66799153,-95.06760786,65.57996597,-922.5583407,127.4300958,1210.552086,50.34310817,-95.86215679,-53.14532875,-598.3434804,126.901183,777.2577253,59.08880782
0.5,0.3,-1.39E+09,-1409.37761,-1107.992998,0.8722138,256.9834958,1.10E+13,8.65E+07,-1.30E+09,190,380,-98.61955747,99.4323082,-3149.102525,138.3190149,4105.808792,49.98944458,-97.41524608,89.98501224,-1034.843945,136.123509,1370.97491,49.98944458,-98.18753346,-52.00713084,-663.6371168,135.4815027,877.224298,58.9520529
0.5,0.4,-1.48E+09,-1458.659958,-1135.59864,0.885870768,266.6994105,1.17E+13,8.30E+07,-1.40E+09,190,380,-100.4929097,136.7779947,-3754.43825,148.9826649,4990.809232,48.95486673,-99.45136075,125.0025236,-1177.703337,146.8927574,1579.611491,49.38764383,-100.2020656,-49.61504804,-745.4902687,146.1241333,1007.537784,58.22311709
0.5,0.5,-1.58E+09,-1510.383642,-1165.172723,0.90058095,277.1861985,1.26E+13,7.90E+07,-1.50E+09,190,380,-101.7480263,217.1310735,-4598.514686,162.5763634,6265.396035,47.15809969,-100.8970801,176.5052401,-1363.097315,160.6314843,1857.717874,48.37179399,-101.6343547,-31.11441353,-849.9566338,159.7376999,1182.119555,57.09923689
0.6,0,-1.14E+09,-1268.438429,-1035.606128,0.83759284,276.6521201,8.87E+12,9.59E+07,-1.04E+09,190,380,-89.96820007,65.60970229,-2404.470223,119.6988873,3074.409954,45.8611114,-88.4660966,58.08198615,-833.0659107,117.2675572,1094.160667,46.76165375,-89.31253122,-50.09633443,-546.3900927,116.9392553,707.1080326,55.19171104
0.6,0.1,-1.21E+09,-1309.077807,-1058.032056,0.84843369,285.9615952,9.45E+12,9.41E+07,-1.11E+09,190,380,-92.10266939,83.59476177,-2725.066932,126.3835949,3525.132731,46.88816539,-90.70465635,75.0340424,-916.0630126,124.0029265,1211.841341,47.10601859,-91.54908953,-49.63912741,-595.5871636,123.6099096,780.9696858,55.76640952
0.6,0.2,-1.28E+09,-1351.90497,-1081.955902,0.86012529,295.8974003,1.01E+13,9.19E+07,-1.19E+09,190,380,-94.11300614,107.7802939,-3133.029764,134.2749145,4110.148957,46.96879984,-92.83688158,97.77929478,-1016.864644,131.9597274,1357.099079,46.96879984,-93.68131587,-48.65782516,-654.6672913,131.4967395,872.2784094,55.59082391
0.6,0.3,-1.37E+09,-1396.959629,-1107.50511,0.872721855,306.5270813,1.08E+13,8.93E+07,-1.28E+09,190,380,-95.88272048,140.8762016,-3663.040642,143.7693436,4888.122687,46.44633699,-94.74914362,128.8213701,-1140.999286,141.540892,1539.441981,46.65555118,-95.59909714,-43.90408138,-726.5299097,141.0085221,987.2438901,55.17075492
0.6,0.4,-1.46E+09,-1444.213133,-1134.801875,0.88627406,317.9002669,1.15E+13,8.64E+07,-1.37E+09,190,380,-97.23255971,206.6473472,-4366.90143,155.4227115,5950.261538,45.17770726,-96.26310928,171.9235425,-1295.950151,153.310262,1772.108614,46.05592495,-97.13171488,-28.61615051,-815.0117917,152.7263222,1134.803455,54.49561059
0.6,0.5,-1.55E+09,-1493.578367,-1163.990158,0.900852063,330.1414363,1.23E+13,8.31E+07,-1.47E+09,190,380,-97.89185816,383.5208023,-5322.424838,170.0118644,7440.342044,43.36732621,-97.11157511,232.7358929,-1491.590321,168.0632111,2074.059847,45.03818114,-98.02218509,-4.389654337,-925.1385343,167.479359,1327.958171,53.27522112
0.7,0,-1.12E+09,-1259.48038,-1035.696576,0.838395254,321.0844637,8.75E+12,9.77E+07,-1.03E+09,190,380,-88.19912002,91.154537,-2718.96008,122.9726678,3538.232711,44.39002961,-86.75605901,81.95559898,-903.0640858,120.50754,1202.882113,44.39002961,-87.64803809,-46.67684774,-588.9765445,120.2469796,778.1599603,52.76231839
0.7,0.1,-1.19E+09,-1298.88363,-1057.980942,0.849199382,331.7676558,9.30E+12,9.62E+07,-1.09E+09,190,380,-90.04870188,113.539271,-3089.729163,130.2013858,4072.661954,44.39545889,-88.71460512,103.0054322,-993.7635811,127.7909266,1334.555651,44.39545889,-89.62197588,-45.83805801,-642.5807945,127.4928367,861.5662539,52.71704672
0.7,0.2,-1.26E+09,-1340.252753,-1081.707389,0.860824087,343.0980356,9.90E+12,9.44E+07,-1.17E+09,190,380,-91.72199516,143.0366233,-3557.218691,138.7098243,4760.672029,44.25918787,-90.51209291,130.6706364,-1102.749857,136.3684954,1495.280187,44.26897958,-91.44359653,-39.28975466,-706.2920574,136.0427626,963.8101543,52.50380045
0.7,0.3,-1.34E+09,-1383.625415,-1107.014656,0.873334973,355.2099928,1.06E+13,9.23E+07,-1.25E+09,190,380,-93.10175751,197.5228109,-4156.296983,148.8761916,5663.852221,43.34408909,-92.03651439,167.4984441,-1234.983158,146.6307746,1694.284776,43.94423626,-93.00514377,-26.38281531,-782.7602424,146.2990208,1091.047492,52.11766406
0.7,0.4,-1.43E+09,-1428.947378,-1134.007289,0.886783839,368.1374028,1.13E+13,8.99E+07,-1.34E+09,190,380,-94.0154738,338.6852467,-4936.69694,161.19585,6873.68813,42.04435942,-93.1144286,217.1053663,-1396.794555,159.0802501,1943.343537,43.32761307,-94.1426608,-7.06863725,-875.231314,158.7930131,1251.650555,51.40826705
0.7,0.5,-1.52E+09,-1476.111322,-1162.800697,0.901222696,381.9661229,1.20E+13,8.71E+07,-1.43E+09,190,380,-94.22015749,552.1197949,-5968.607205,176.312973,8525.752612,40.343113,-93.50290668,284.5618494,-1595.956624,174.3777282,2258.076495,42.32948287,-94.62622062,21.67641563,-987.6670744,174.24015,1457.145866,49.09740514
0.8,0,-1.11E+09,-1249.817366,-1035.817058,0.839297955,364.8695065,8.61E+12,9.96E+07,-1.01E+09,190,380,-86.3518959,117.5210605,-3030.631824,126.1981166,4009.910172,42.14574239,-84.9710783,106.4681927,-968.1859202,123.7117466,1307.039594,42.14574239,-85.93288579,-43.14565814,-628.8359808,123.5639183,847.4601405,50.204054
0.8,0.1,-1.17E+09,-1287.957536,-1057.930494,0.850057399,376.7780454,9.15E+12,9.84E+07,-1.07E+09,190,380,-87.9345256,143.9805383,-3446.01516,133.8726734,4622.320467,42.14478711,-86.66035944,131.2733682,-1064.722229,131.4377176,1449.923149,42.14478711,-87.65857273,-35.46226593,-685.8030228,131.291923,939.0701439,50.13026353
0.8,0.2,-1.24E+09,-1327.911649,-1081.46938,0.861622777,389.466246,9.72E+12,9.70E+07,-1.15E+09,190,380,-89.30638947,189.4972263,-3964.054166,142.858188,5402.516036,41.65191461,-88.15994209,163.25091,-1179.399568,140.5017908,1622.781886,42.00270718,-89.20719903,-24.37996111,-752.8761947,140.3811273,1050.432297,49.93727783
0.8,0.3,-1.32E+09,-1369.664973,-1106.529945,0.87405013,402.9607508,1.03E+13,9.53E+07,-1.22E+09,190,380,-90.35260361,305.6786562,-4618.304405,153.4916197,6411.984705,40.6999465,-89.35150128,204.8469111,-1316.477039,151.2418076,1833.524078,41.65376586,-90.46783418,-8.506517672,-832.2792459,151.1918143,1187.254809,49.54674379
0.8,0.4,-1.40E+09,-1413.165388,-1133.212918,0.887386546,417.3157432,1.10E+13,9.33E+07,-1.31E+09,190,380,-90.91614315,473.0006618,-5454.336793,166.1974606,7737.73149,39.44686695,-90.0771882,259.3644949,-1481.111025,164.0915026,2092.297529,41.03251289,-91.29201883,14.11905205,-926.6913623,164.1955375,1357.136589,48.05572268
0.8,0.5,-1.49E+09,-1458.32376,-1161.628994,0.901691643,432.6221981,1.17E+13,9.08E+07,-1.40E+09,190,380,-90.78811225,715.9370438,-6533.153431,181.4935427,9501.617474,37.90659059,-90.12803086,331.1579382,-1679.211714,179.5863348,2411.783733,40.09067673,-91.48295598,46.22062577,-1039.184088,179.994717,1570.049115,45.34573471
0.9,0,-1.09E+09,-1239.600699,-1035.963661,0.840286958,407.947663,8.47E+12,1.01E+08,-9.90E+08,190,380,-84.46608421,144.1278074,-3334.293274,129.2860259,4480.685881,40.23548237,-83.14117486,131.0638554,-1027.785849,126.7786393,1405.104663,40.23548237,-84.19249299,-32.22530001,-665.6434899,126.7872054,914.0897853,47.99243184
0.9,0.1,-1.16E+09,-1276.521948,-1057.918896,0.851014769,421.0593423,8.98E+12,1.01E+08,-1.05E+09,190,380,-85.80809528,182.3698872,-3787.885652,137.3092675,5163.106583,40.08074074,-84.59506296,159.1877033,-1128.49685,134.8639986,1557.049623,40.21653409,-85.70343301,-22.57811579,-725.1507874,134.9199267,1012.693215,47.93138664
0.9,0.2,-1.22E+09,-1315.085546,-1081.244196,0.862512478,434.9570948,9.53E+12,9.95E+07,-1.12E+09,190,380,-86.91566992,280.2035892,-4347.155222,146.6322991,6022.631558,39.3811789,-85.82954828,194.7863174,-1246.716043,144.27113,1738.503213,40.04578967,-87.0127494,-9.231350044,-794.4295237,144.4151526,1131.308659,47.76033963
0.9,0.3,-1.30E+09,-1355.288576,-1106.043269,0.874848103,449.709437,1.01E+13,9.81E+07,-1.20E+09,190,380,-87.6833055,415.8701863,-5043.234612,157.5513302,7118.137392,38.44727138,-86.74011808,240.1241931,-1386.019551,155.3051042,1956.570217,39.67786235,-88.0228319,9.153557137,-875.4051154,155.6049458,1275.243124,46.79851979
0.9,0.4,-1.38E+09,-1397.094516,-1132.41982,0.888074639,465.3898998,1.08E+13,9.64E+07,-1.28E+09,190,380,-87.97309916,605.2503701,-5916.770175,170.4218269,8529.452024,37.28227752,-87.18911587,298.1204444,-1550.523518,168.3332299,2219.846436,39.07350731,-88.60488617,34.3825287,-970.2678781,168.9013843,1451.268367,44.77253179
0.9,0.5,-1.46E+09,-1440.439656,-1160.48388,0.902252596,482.0865298,1.14E+13,9.40E+07,-1.36E+09,190,380,-87.60979495,870.9329091,-7019.744335,185.653223,10362.61914,35.77107533,-87.00103096,372.4162971,-1744.654168,183.7828293,2538.492307,38.21481993,-88.59325716,68.84372303,-1081.375571,184.8051553,1667.878679,42.3981957
1,0,-1.08E+09,-1228.97433,-1036.141414,0.841356583,450.3044128,8.33E+12,1.03E+08,-9.72E+08,190,380,-82.5734752,175.987068,-3625.924456,132.1772339,4943.05603,38.56898631,-81.30650555,155.3099648,-1081.710531,129.6619151,1496.435748,38.56898631,-82.46221391,-20.95122176,-699.3765466,129.8664528,977.5626499,46.07999296
1,0.1,-1.14E+09,-1264.697437,-1057.919227,0.852045029,464.5087924,8.82E+12,1.03E+08,-1.03E+09,190,380,-83.70132286,259.8479401,-4111.221736,140.4522486,5686.417065,38.10308575,-82.5457476,186.2600686,-1185.074918,138.0033318,1654.952818,38.52234327,-83.77915953,-9.527547042,-760.5980518,138.3067472,1081.823306,46.05076442
1,0.2,-1.20E+09,-1301.942394,-1081.037026,0.863483417,479.5533669,9.34E+12,1.02E+08,-1.10E+09,190,380,-84.58331266,372.6504808,-4702.766849,149.9927226,6611.684142,37.40271674,-83.55412559,224.7851898,-1305.055109,147.6360802,1842.194302,38.32959789,-84.88635912,5.777332994,-831.179905,148.0947933,1206.051554,45.43458586
1,0.3,-1.27E+09,-1340.693765,-1105.581731,0.875731507,495.4886459,9.91E+12,1.01E+08,-1.17E+09,190,380,-85.12391755,525.2401669,-5428.793894,161.0512774,7773.590497,36.51673918,-84.23552921,272.9248708,-1444.593855,158.81961,2064.189937,37.95855303,-85.69458834,26.21569869,-912.721794,159.522228,1355.026687,43.97590567
1,0.4,-1.35E+09,-1380.940975,-1131.66679,0.888856799,512.4126986,1.05E+13,9.92E+07,-1.24E+09,190,380,-85.20466977,732.5908187,-6325.096126,173.9220227,9243.676114,35.38696061,-84.47326548,333.2026679,-1606.937369,171.8633389,2328.164927,37.39127886,-86.09460219,53.4133042,-1007.010443,172.9466429,1534.715478,42.03675117
1,0.5,-1.43E+09,-1422.592826,-1159.356013,0.902892651,530.3344347,1.12E+13,9.66E+07,-1.33E+09,190,380,-84.6776628,1015.117582,-7435.519005,188.9180975,11111.98721,33.90595503,-84.11340381,408.6136617,-1795.385442,187.0879139,2641.680309,36.61984596,-85.94051058,89.42490123,-1115.762669,188.7665863,1752.153166,40.0302765